epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
193,7195.61,0.9512,0.45507,0.82104,0.97013,0.95675,0.97287,0.64587,1.23365,0.53172,0.84368,0.003664,0.003664,0.003664
194,7232.2,0.94391,0.46131,0.82073,0.98169,0.95458,0.97324,0.65184,1.23299,0.52449,0.84352,0.003631,0.003631,0.003631
195,7269.01,0.94845,0.46853,0.81934,0.9736,0.95331,0.97471,0.64126,1.23808,0.53031,0.84499,0.003598,0.003598,0.003598
196,7305.48,0.9359,0.45425,0.82194,0.97328,0.96082,0.97516,0.64411,1.22201,0.52536,0.84364,0.003565,0.003565,0.003565
197,7342.05,0.90998,0.44711,0.81436,0.98188,0.94802,0.97211,0.64567,1.23147,0.53971,0.84604,0.003532,0.003532,0.003532
198,7378.72,0.93624,0.46011,0.822,0.96296,0.9617,0.97549,0.64787,1.22133,0.52679,0.84354,0.003499,0.003499,0.003499
199,7415.3,0.91236,0.45024,0.82168,0.97439,0.96104,0.97362,0.64413,1.22606,0.52892,0.84726,0.003466,0.003466,0.003466
200,7451.58,0.92567,0.45115,0.82138,0.97531,0.96251,0.97773,0.65138,1.23195,0.5275,0.84523,0.003433,0.003433,0.003433
201,7488.29,0.9109,0.44499,0.8217,0.98179,0.95562,0.97694,0.6481,1.22954,0.53011,0.84417,0.0034,0.0034,0.0034
202,7524.79,0.91161,0.45684,0.8166,0.96828,0.96417,0.97641,0.64739,1.2259,0.52093,0.8447,0.003367,0.003367,0.003367
203,7561.35,0.9131,0.4489,0.82245,0.97345,0.9574,0.97386,0.64496,1.23326,0.52385,0.84592,0.003334,0.003334,0.003334
204,7597.98,0.89077,0.43841,0.81642,0.97374,0.96116,0.97489,0.65206,1.20427,0.51689,0.84287,0.003301,0.003301,0.003301
205,7634.81,0.88202,0.43411,0.81557,0.9698,0.9627,0.9754,0.65295,1.2138,0.51815,0.84333,0.003268,0.003268,0.003268
206,7671.65,0.91056,0.44455,0.8138,0.96859,0.96155,0.97345,0.64916,1.21567,0.5212,0.84227,0.003235,0.003235,0.003235
207,7708.38,0.90162,0.44924,0.81804,0.97589,0.96352,0.97523,0.64739,1.22061,0.51181,0.84211,0.003202,0.003202,0.003202
208,7745.13,0.90127,0.43716,0.81588,0.96738,0.96299,0.97543,0.6503,1.22401,0.50731,0.84211,0.003169,0.003169,0.003169
209,7782.29,0.9019,0.44587,0.81955,0.96621,0.95896,0.97453,0.64584,1.21693,0.51325,0.84041,0.003136,0.003136,0.003136
210,7819.07,0.89421,0.43957,0.81931,0.97702,0.94869,0.97519,0.65246,1.21784,0.51391,0.84095,0.003103,0.003103,0.003103
211,7855.57,0.88195,0.42986,0.81765,0.97753,0.95385,0.97541,0.64813,1.21078,0.51562,0.84076,0.00307,0.00307,0.00307
212,7892.14,0.88126,0.43633,0.81639,0.97809,0.95527,0.97552,0.64992,1.20514,0.50709,0.84133,0.003037,0.003037,0.003037
213,7928.72,0.87009,0.42548,0.81758,0.97994,0.95857,0.97663,0.65125,1.20994,0.51059,0.84154,0.003004,0.003004,0.003004
214,7965.65,0.88097,0.43123,0.8116,0.98194,0.95038,0.97555,0.65347,1.19743,0.50705,0.83953,0.002971,0.002971,0.002971
215,8002.75,0.86241,0.43016,0.81176,0.97387,0.96159,0.97729,0.65776,1.19149,0.50398,0.83878,0.002938,0.002938,0.002938
216,8039.67,0.86127,0.43378,0.8148,0.9734,0.95705,0.97411,0.65569,1.19252,0.51046,0.84199,0.002905,0.002905,0.002905
217,8076.24,0.8766,0.44099,0.81508,0.97089,0.9604,0.97494,0.65321,1.19963,0.51249,0.84123,0.002872,0.002872,0.002872
218,8112.67,0.87881,0.43089,0.80885,0.97903,0.95134,0.97508,0.65486,1.19481,0.51353,0.84026,0.002839,0.002839,0.002839
219,8148.94,0.87032,0.42906,0.81579,0.98027,0.95537,0.97474,0.6551,1.18715,0.50875,0.8395,0.002806,0.002806,0.002806
220,8185.42,0.84892,0.41697,0.81608,0.9761,0.95737,0.97381,0.65548,1.18413,0.50701,0.83947,0.002773,0.002773,0.002773
221,8221.93,0.8537,0.42641,0.80897,0.97625,0.95727,0.97539,0.65361,1.18225,0.51327,0.83911,0.00274,0.00274,0.00274
222,8258.56,0.84977,0.43161,0.8149,0.96935,0.96051,0.97413,0.65304,1.17963,0.50585,0.83905,0.002707,0.002707,0.002707
223,8295.08,0.85327,0.43202,0.81512,0.9764,0.96061,0.97375,0.65904,1.18413,0.51055,0.83885,0.002674,0.002674,0.002674
224,8331.81,0.83289,0.41118,0.80971,0.97726,0.96005,0.97375,0.65716,1.1915,0.51707,0.83854,0.002641,0.002641,0.002641
225,8368.51,0.83606,0.41648,0.81182,0.97697,0.95698,0.97299,0.65333,1.20696,0.51387,0.84153,0.002608,0.002608,0.002608
226,8404.9,0.85171,0.42151,0.81408,0.97916,0.95809,0.97507,0.65648,1.20085,0.50992,0.84135,0.002575,0.002575,0.002575
227,8441.46,0.82168,0.40848,0.8107,0.97528,0.96098,0.97514,0.65582,1.19385,0.50237,0.83908,0.002542,0.002542,0.002542
228,8478.25,0.83377,0.41759,0.81017,0.97337,0.96308,0.97573,0.65764,1.19964,0.50732,0.83917,0.002509,0.002509,0.002509
229,8515.1,0.82538,0.41127,0.81167,0.97935,0.95847,0.9752,0.66252,1.19396,0.50681,0.83861,0.002476,0.002476,0.002476
230,8552.26,0.82246,0.4073,0.8082,0.97933,0.95715,0.9772,0.66225,1.18269,0.50104,0.83779,0.002443,0.002443,0.002443
231,8588.9,0.82641,0.41104,0.81244,0.97172,0.96229,0.97636,0.66174,1.17811,0.50245,0.83763,0.00241,0.00241,0.00241
232,8625.39,0.8259,0.42288,0.81274,0.97765,0.95488,0.97853,0.66278,1.19206,0.50307,0.8396,0.002377,0.002377,0.002377
233,8662.46,0.83682,0.42039,0.81433,0.98049,0.95714,0.97753,0.6654,1.17545,0.5012,0.8378,0.002344,0.002344,0.002344
234,8699.19,0.83709,0.41691,0.80911,0.97665,0.95963,0.97672,0.66028,1.19528,0.50487,0.84007,0.002311,0.002311,0.002311
235,8736.11,0.82175,0.41264,0.81406,0.96968,0.96652,0.97642,0.65937,1.20619,0.51082,0.84143,0.002278,0.002278,0.002278
236,8772.87,0.80052,0.40474,0.80412,0.97233,0.96149,0.97599,0.66132,1.20115,0.50518,0.84109,0.002245,0.002245,0.002245
237,8809.22,0.82828,0.41978,0.81122,0.96902,0.96595,0.97562,0.65959,1.19567,0.49774,0.84095,0.002212,0.002212,0.002212
238,8845.76,0.79886,0.40004,0.80705,0.96561,0.96878,0.97634,0.65942,1.19094,0.50237,0.84063,0.002179,0.002179,0.002179
239,8882.43,0.80206,0.40806,0.81025,0.97568,0.95702,0.97644,0.66517,1.17264,0.49869,0.8399,0.002146,0.002146,0.002146
240,8918.88,0.8003,0.40135,0.80033,0.9783,0.95905,0.97534,0.66484,1.17421,0.49813,0.83934,0.002113,0.002113,0.002113
241,8955.33,0.83124,0.43874,0.8169,0.96719,0.96355,0.9761,0.66528,1.16798,0.49619,0.83794,0.00208,0.00208,0.00208
242,8992.08,0.81008,0.41475,0.80496,0.96885,0.95906,0.97446,0.66373,1.17162,0.50111,0.83943,0.002047,0.002047,0.002047
243,9027.82,0.80568,0.4147,0.80296,0.97985,0.95508,0.97515,0.66536,1.16179,0.5014,0.83651,0.002014,0.002014,0.002014
244,9064.65,0.79094,0.39595,0.80488,0.98067,0.95302,0.97634,0.65963,1.18578,0.49829,0.83967,0.001981,0.001981,0.001981
245,9101.17,0.79332,0.40028,0.80752,0.97757,0.95565,0.97628,0.66338,1.18373,0.49816,0.84023,0.001948,0.001948,0.001948
246,9137.75,0.79123,0.39812,0.80397,0.97677,0.95501,0.97717,0.66454,1.17207,0.49555,0.83763,0.001915,0.001915,0.001915
247,9174.4,0.7769,0.39508,0.80426,0.97588,0.96141,0.97789,0.66629,1.15958,0.49397,0.83599,0.001882,0.001882,0.001882
248,9211.4,0.78513,0.39844,0.80256,0.96859,0.96484,0.9756,0.66301,1.16389,0.49722,0.83718,0.001849,0.001849,0.001849
249,9248.01,0.76363,0.39174,0.80545,0.9655,0.96738,0.97668,0.66398,1.16499,0.49974,0.83723,0.001816,0.001816,0.001816
250,9284.75,0.77564,0.39435,0.80821,0.97474,0.95933,0.97434,0.66201,1.16893,0.4926,0.83836,0.001783,0.001783,0.001783
251,9321.5,0.77221,0.39404,0.80731,0.98017,0.95645,0.97493,0.66527,1.16111,0.49167,0.83917,0.00175,0.00175,0.00175
252,9357.94,0.77195,0.38797,0.80654,0.97879,0.95341,0.97548,0.66743,1.15993,0.49618,0.83854,0.001717,0.001717,0.001717
253,9394.83,0.77532,0.39697,0.80955,0.96951,0.96623,0.97582,0.66471,1.16378,0.4935,0.83827,0.001684,0.001684,0.001684
254,9431.04,0.77733,0.39253,0.8069,0.97264,0.961,0.97654,0.66214,1.16136,0.49537,0.83829,0.001651,0.001651,0.001651
255,9467.53,0.75091,0.38837,0.8037,0.97335,0.9634,0.97634,0.66342,1.15109,0.49009,0.83745,0.001618,0.001618,0.001618
256,9504.29,0.76828,0.39157,0.80253,0.97549,0.96257,0.97648,0.66908,1.14516,0.4886,0.83672,0.001585,0.001585,0.001585
257,9541.24,0.76427,0.39859,0.80862,0.97693,0.95671,0.97536,0.66649,1.14571,0.48702,0.83594,0.001552,0.001552,0.001552
258,9577.79,0.76708,0.40455,0.80975,0.97557,0.95482,0.97451,0.66864,1.15281,0.49367,0.83684,0.001519,0.001519,0.001519
259,9614.18,0.74773,0.38051,0.80333,0.97858,0.95412,0.97584,0.67348,1.14682,0.49414,0.83646,0.001486,0.001486,0.001486
260,9650.95,0.74879,0.38019,0.8047,0.97561,0.95796,0.97578,0.67157,1.14538,0.49575,0.83568,0.001453,0.001453,0.001453
261,9687.65,0.74872,0.39268,0.80149,0.97255,0.96243,0.97735,0.66753,1.15089,0.4902,0.83673,0.00142,0.00142,0.00142
262,9724.49,0.74565,0.3839,0.80264,0.97526,0.95852,0.97725,0.66644,1.15305,0.48721,0.83687,0.001387,0.001387,0.001387
263,9761.31,0.75321,0.39142,0.80435,0.97456,0.95768,0.97688,0.6704,1.14497,0.49403,0.8362,0.001354,0.001354,0.001354
264,9798.05,0.75213,0.37977,0.80529,0.97461,0.96124,0.9773,0.67024,1.14109,0.49274,0.83656,0.001321,0.001321,0.001321
265,9834.59,0.73802,0.36762,0.80457,0.97875,0.95694,0.97744,0.67059,1.14797,0.48877,0.83656,0.001288,0.001288,0.001288
266,9871.35,0.73363,0.37348,0.80478,0.96866,0.96418,0.97759,0.66908,1.145,0.49133,0.837,0.001255,0.001255,0.001255
267,9908.45,0.73385,0.37184,0.7993,0.98141,0.95577,0.97796,0.67313,1.13781,0.49413,0.83711,0.001222,0.001222,0.001222
268,9944.86,0.72582,0.37507,0.79983,0.98305,0.95551,0.97814,0.67364,1.14383,0.49199,0.83678,0.001189,0.001189,0.001189
269,9981.52,0.74379,0.3763,0.7981,0.97727,0.95633,0.97795,0.67305,1.13584,0.49068,0.83576,0.001156,0.001156,0.001156
270,10017.9,0.70714,0.36344,0.79943,0.97989,0.95694,0.97912,0.66978,1.14151,0.4886,0.83686,0.001123,0.001123,0.001123
271,10054.6,0.72095,0.36906,0.80014,0.96868,0.96209,0.97718,0.67354,1.13636,0.49094,0.83555,0.00109,0.00109,0.00109
272,10091.2,0.70737,0.36314,0.79494,0.9803,0.9557,0.97774,0.67358,1.13475,0.49138,0.83652,0.001057,0.001057,0.001057
273,10128.1,0.72047,0.36513,0.79982,0.98314,0.9563,0.97725,0.67445,1.131,0.48725,0.83547,0.001024,0.001024,0.001024
274,10165,0.70085,0.36419,0.80075,0.9807,0.95958,0.97802,0.67586,1.13242,0.48546,0.83581,0.000991,0.000991,0.000991
275,10201.8,0.71441,0.37063,0.80208,0.97631,0.96471,0.97785,0.67409,1.12913,0.48719,0.83482,0.000958,0.000958,0.000958
276,10238.6,0.71538,0.37485,0.8016,0.98006,0.95956,0.97887,0.67335,1.13076,0.48285,0.83596,0.000925,0.000925,0.000925
277,10275.5,0.70932,0.36342,0.79898,0.98126,0.95867,0.97854,0.67347,1.13537,0.48719,0.83586,0.000892,0.000892,0.000892
278,10311.5,0.7048,0.3669,0.79471,0.98385,0.95817,0.97923,0.67575,1.13108,0.48664,0.83614,0.000859,0.000859,0.000859
279,10348.5,0.70834,0.36401,0.79536,0.97227,0.96531,0.97882,0.67868,1.12202,0.48713,0.83537,0.000826,0.000826,0.000826
280,10385.5,0.70955,0.36708,0.79858,0.97084,0.96701,0.97849,0.67599,1.1246,0.48125,0.83427,0.000793,0.000793,0.000793
281,10422.1,0.71273,0.37236,0.79792,0.97095,0.96652,0.9786,0.67553,1.12443,0.48683,0.83511,0.00076,0.00076,0.00076
282,10458.3,0.68982,0.35901,0.79769,0.97478,0.96312,0.97867,0.67232,1.12849,0.48333,0.83539,0.000727,0.000727,0.000727
283,10495.6,0.70096,0.3667,0.79651,0.97809,0.96003,0.97879,0.67633,1.12751,0.4828,0.83488,0.000694,0.000694,0.000694
284,10532.9,0.72515,0.38601,0.8016,0.97756,0.958,0.97953,0.67684,1.12987,0.4816,0.83522,0.000661,0.000661,0.000661
285,10570.2,0.71236,0.37411,0.80035,0.97811,0.95723,0.9793,0.67804,1.12473,0.48456,0.83572,0.000628,0.000628,0.000628
286,10610.4,0.67462,0.35145,0.79699,0.97997,0.9511,0.97732,0.66892,1.13855,0.48675,0.8371,0.000595,0.000595,0.000595
287,10648.1,0.66036,0.34963,0.80272,0.96113,0.96098,0.97621,0.66878,1.1418,0.49643,0.83744,0.000562,0.000562,0.000562
288,10685.2,0.6491,0.33822,0.79686,0.96163,0.96128,0.9778,0.67168,1.14096,0.50089,0.8366,0.000529,0.000529,0.000529
289,10722.7,0.65932,0.34426,0.80401,0.96986,0.95691,0.97756,0.67176,1.14205,0.49451,0.83676,0.000496,0.000496,0.000496
290,10762.3,0.65927,0.34742,0.7963,0.97428,0.95419,0.97774,0.67303,1.13634,0.49115,0.83635,0.000463,0.000463,0.000463
291,10799.8,0.62947,0.34031,0.80017,0.97382,0.9571,0.9782,0.67279,1.14009,0.49165,0.83648,0.00043,0.00043,0.00043
292,10837.7,0.62179,0.32884,0.79733,0.9737,0.95611,0.97803,0.67311,1.1344,0.49127,0.83618,0.000397,0.000397,0.000397
293,10875.6,0.62669,0.33355,0.79905,0.9822,0.95237,0.97752,0.67345,1.13715,0.48935,0.83631,0.000364,0.000364,0.000364
294,10914.3,0.6174,0.32416,0.79664,0.98269,0.95092,0.97735,0.67682,1.13427,0.48962,0.83642,0.000331,0.000331,0.000331
295,10951.8,0.6168,0.33651,0.79751,0.98028,0.95136,0.97778,0.6754,1.13349,0.49326,0.83584,0.000298,0.000298,0.000298
296,10989.1,0.61832,0.32819,0.79634,0.9721,0.95955,0.97806,0.67325,1.13114,0.49094,0.83538,0.000265,0.000265,0.000265
297,11028,0.61519,0.33033,0.79799,0.98271,0.95318,0.97795,0.67442,1.13063,0.48962,0.83606,0.000232,0.000232,0.000232
298,11065.2,0.62967,0.33241,0.80186,0.98119,0.95405,0.97823,0.67599,1.13096,0.48982,0.8362,0.000199,0.000199,0.000199
299,11102.6,0.59555,0.3154,0.79374,0.98168,0.9541,0.97845,0.67782,1.12121,0.48811,0.83515,0.000166,0.000166,0.000166
300,11139.9,0.5947,0.31458,0.7948,0.98231,0.9538,0.97865,0.67906,1.11954,0.48789,0.83479,0.000133,0.000133,0.000133
